accident_cause,driver_age,hour,vehicles_involved,casualties,accident_area,lanes,driving_experience,casualty_age,vehicle_movement
10.0,2.854665230348022,20.781997845522035,0.07266738482598878,0.21800215447796623,6.072667384825989,2.145334769651978,2.883732184278418,5.0,2.145334769651978
1.0,1.0,17.891616920545992,0.2972056401819977,0.5944112803639954,4.216766158908014,1.1888225607279908,2.2972056401819976,0.0,2.0
1.490307892209487,0.0,21.0,1.0,0.7354618383142305,10.774230269476282,4.490307892209487,1.2451539461047436,4.754846053895257,2.0
9.505665743084379,1.505665743084378,11.52832871542189,0.49433425691562183,0.49433425691562183,10.516997229253136,3.011331486168756,1.4045325944675024,1.9886685138312437,2.0
8.967654712081103,1.9353094241622049,17.967654712081103,1.0,0.9676547120811024,7.0,2.064690575837795,1.0323452879188975,5.0,2.0323452879188975
1.9407850232947403,1.0,18.706143317803505,0.6469283410982468,1.9407850232947403,5.293856682196494,3.293856682196494,1.646928341098247,1.9407850232947403,2.0
10.0,0.5542952115087567,6.0,1.0,0.0,7.33711436547373,2.66288563452627,1.0,2.228523942456216,2.0
2.333672561522586,0.0,14.334181403806465,1.0,3.3331637192387067,8.333672561522587,2.0,1.0,2.333672561522586,2.0
4.860281106775191,0.06985944661240451,20.069859446612405,0.06985944661240451,0.20957833983721352,6.0,4.0,2.9301405533875955,0.349297233062023,0.13971889322480902
3.625446776559137,0.31272338827956847,16.625446776559137,1.0,3.0,6.312723388279569,3.0618298351612947,1.0,1.2508935531182739,4.061829835161294
4.922699582248567,0.3204499303747612,15.67955006962524,1.0,2.0386502088757164,6.320449930374761,4.640899860749522,1.3204499303747612,0.0,4.038650208875716
7.410106689038746,0.0,1.0,0.0,3.0,4.59620999161047,2.3974733277403137,3.562779339485655,2.6025266722596863,2.3974733277403137
12.872182759088071,1.0,11.726818965906727,0.14536379318134518,0.0,6.854636206818655,2.2907275863626904,2.0,0.8546362068186548,2.726818965906726
0.5829964298212817,0.0,21.0,1.0,2.4170035701787183,8.61133571345248,5.222671426904958,1.3886642865475212,4.0283392836311975,9.0
10.676780838809272,0.3232191611907278,16.32321916119073,1.838390419404636,1.161609580595364,9.0,2.0,3.161609580595364,0.4848287417860917,3.676780838809272
9.793387919319024,2.0,16.413224161361953,1.793387919319024,1.0,7.0,2.0,1.0,1.0330604034048791,7.553715435233169
14.94695491121696,1.0,13.455795759347467,0.4911591518694932,0.0,6.5088408481305065,2.982318303738986,2.0,0.5088408481305068,4.455795759347466
9.496749772637827,1.8758125568405433,19.503250227362173,0.12418744315945685,0.12418744315945685,2.620937215797284,4.0,3.0,5.0,2.0
1.0,1.0,20.9381183305967,1.0,2.9381183305967022,0.9381183305967022,4.0,3.0,3.752473322386809,2.9381183305967022
11.93250741448018,0.1012388782797311,0.0,1.0,1.0,6.101238878279731,4.0,1.0674925855198207,0.9662537072400896,8.763775950680628
9.973801853283,1.9738018532829988,14.026198146717,0.02619814671700116,0.0,11.869009266414995,3.9476037065659977,1.8314377760604015,1.0,2.0
14.765251171081681,0.039124804819719805,13.078249609639439,1.96087519518028,0.9608751951802802,4.117374414459159,5.84350078072112,2.03912480481972,0.039124804819719805,0.07824960963943961
9.94619752648003,2.0,13.269012367599842,1.9461975264800317,1.0538024735199683,9.0,3.8923950529600635,0.215209894079873,0.16140742055990476,2.0
9.002585067382574,2.0,11.0,0.0,0.0,6.997414932617425,3.99482986523485,2.99482986523485,1.0103402695302992,2.0
9.057570890654514,1.8848582186909741,20.057570890654514,0.0,0.0,2.0,3.884858218690974,3.057570890654513,4.712145546727435,2.0
3.0,0.3290610942372939,21.0,1.0,3.0,6.0,4.0,1.3290610942372938,1.6453054711864694,3.3418778115254124
12.2987698475915,1.1950793903659966,22.402460304817,0.0,0.0,8.103690457225502,1.4024603048170017,0.0,2.1950793903659966,2.0
10.755494120253104,0.12225293987344765,15.877747060126552,1.8777470601265525,0.8777470601265523,8.755494120253104,2.0,3.0,0.12225293987344765,3.755494120253105
9.502811691700149,1.748594154149925,17.874297077074964,1.0,0.8742970770749625,7.0,2.251405845850075,0.8742970770749625,4.7485941541499255,2.0
0.5367562616589435,3.880720830742457,18.0,1.0,1.9403604153712286,6.059639584628772,1.0596395846287714,1.9403604153712286,5.0,2.0
9.68226945338236,2.6822694533823603,21.31773054661764,0.3177305466176398,0.9531916398529193,6.953191639852919,2.0,2.6822694533823603,3.729077813529441,2.0
2.982303290296374,0.008848354851813012,21.991151645148186,0.008848354851813012,1.017696709703626,8.929213161185496,4.0,0.026545064555438813,4.991151645148187,2.0088483548518132
1.2669836373089858,1.0,18.31068848358802,0.0,0.0,4.0,2.844655758205991,1.8446557582059906,0.4223278791029953,2.0
0.39346867189577617,3.6065313281042237,18.0,1.0,2.1311562239652586,6.0,1.3934686718957763,2.0,4.737687552069483,2.0
9.03070533795092,1.0,6.0,1.0,0.0,8.90788398614724,2.6429874731312877,2.93858932409816,2.9078839861472403,2.96929466204908
1.0317207059165279,0.015860352958263935,22.0,1.0,2.952418941125208,7.0,2.0,1.0317207059165279,4.920698235208681,2.015860352958264
0.5611280557161431,0.0,21.0,1.0,3.0,8.62591462952257,6.0,1.1870426852387144,4.812957314761285,7.690701203329
9.405588573779488,0.13519619125982918,16.188822852441024,0.8648038087401708,0.0,6.135196191259829,1.8270392382519658,1.1351961912598292,2.7296076174803416,2.0
15.65746004283665,1.0,14.047883369030542,0.6095766738061082,0.0,6.390423326193892,3.2191533476122167,2.0,0.39042332619389175,5.047883369030542
7.949052284106284,0.0,18.0,1.0,3.0,9.381368464486714,4.0,1.6186315355132854,0.6186315355132855,2.0
9.262697631896902,1.0,15.0,1.0,0.0,7.0,4.949209472412393,1.4746047362061967,1.0507905275876066,2.788092895690705
9.044710274554896,0.0,17.089420549109793,1.0447102745548964,0.0,6.044710274554896,1.7642317803560827,1.0447102745548964,2.8658691763353104,2.0
9.731991016314776,1.7319910163147765,15.731991016314776,1.7319910163147765,0.7319910163147765,7.0,2.0,1.536017967370447,0.2680089836852235,7.123937114203436
10.161330715999156,0.053776905333052016,20.73111547333474,1.0,0.053776905333052016,11.73111547333474,4.7569784757335585,1.675287667466273,3.1075538106661043,2.0
9.075627953640037,1.0,15.0,1.0,0.0,7.0,5.697488185439854,1.8487440927199268,0.3025118145601464,2.22688386092011
9.661720672392729,1.3382793276072715,14.308603361963643,0.6617206723927285,0.0,8.323441344785458,2.0148379828218146,1.676558655214543,2.9851620171781854,2.0
9.0,1.0,15.0,1.0,0.0,6.113377349983608,0.22675469996721698,2.1133773499836086,0.11337734998360849,6.4331132500819574
9.28270931852943,1.0,12.130837274117717,0.2827093185294294,0.0,7.0,3.4345813629411412,0.0,1.1308372741177175,2.8481279555882884
2.7374262578347217,1.1312868710826391,12.86871312891736,1.8687131289173609,1.1312868710826391,7.262573742165278,4.0,1.2625737421652785,0.0,2.0
9.059418463264702,1.8811630734705957,18.178255389794106,0.9405815367352979,1.8811630734705957,8.584070757147085,2.0,4.0,2.8217446102058936,2.0
7.700748624570631,1.0,17.0,0.0,3.0,6.0,2.0,1.8998930536327672,2.699679160898301,6.499465268163835
9.348076077901036,1.3480760779010357,14.651923922098964,0.6519239220989643,0.0,7.696152155802071,3.3923043116041427,3.0,1.0,2.0
0.3346000210550295,0.0,18.0,1.0,3.0,7.33460002105503,4.0,1.0,0.0,2.0
9.295845249211126,0.7041547507888738,16.183380996844505,1.2958452492111263,0.0,7.0,1.7041547507888737,2.7041547507888737,0.7041547507888738,2.0
2.456722605473445,0.7283613027367225,13.814916091789833,1.7283613027367224,0.7283613027367225,7.0,4.0,1.0,0.2716386972632775,2.0
3.0,2.6904871345221215,14.412683820637172,0.10317095515929287,0.3095128654778785,9.103170955159293,4.0,1.896829044840707,0.8968290448407071,2.0
9.05265575945108,1.05265575945108,12.21062303780432,1.05265575945108,1.94734424054892,6.0526557594510795,0.10531151890215984,1.0,4.736721202744601,9.0
8.149776971835768,2.1417038380273716,11.425111514082115,0.0,0.0,7.283407676054743,4.0,2.8582961619726284,1.0,2.0
13.0,1.0,15.598248792879183,1.0,1.8035024142416354,9.410507242724906,4.803502414241636,2.598248792879182,5.0,2.0
9.380868449129917,2.0,17.238263101740166,1.3808684491299175,1.0,7.0,2.0,1.0,3.0956577543504125,4.666079143909422
9.033609662315007,1.9327806753699874,18.100828986945018,0.9663903376849937,1.9327806753699874,8.764732363794955,2.0,4.0,2.899171013054981,2.0
6.61840769363005,0.0,21.396932051061658,0.6030679489383416,0.3969320510616584,7.793864102123317,4.0,0.6030679489383416,5.0,2.0
13.326706149791608,0.4158382687239509,19.752485193828146,0.4158382687239509,0.4158382687239509,1.584161731276049,2.0,3.584161731276049,0.0,2.0
1.0,0.7379113331517339,15.427467998910403,0.26208866684826615,1.0483546673930646,6.262088666848266,0.5241773336965323,1.7379113331517337,0.26208866684826615,2.0
2.051547924665014,2.051547924665014,15.264602767113313,0.31615069177832855,0.9484520753349857,8.367698616443343,4.0,1.6838493082216714,0.6838493082216714,2.0
6.612675548847109,0.0,21.48390349302184,0.5160965069781586,0.48390349302184144,10.548289520934475,4.412877205582527,0.8257544111650538,3.9678069860436826,2.0
9.18594512768799,1.1859451276879907,9.929725638439955,0.8140548723120092,0.8140548723120092,9.557835383063972,2.3718902553759813,1.1487561021503927,2.6281097446240187,2.0
1.0,1.0461049361022594,16.815580255590962,0.09220987220451904,0.04610493610225952,6.0,0.0,2.0,0.0,2.3227345527158167
10.53937064922031,0.460629350779691,16.46062935077969,1.7696853246101545,1.0,8.53937064922031,2.0,2.539370649220309,1.1515733769492276,3.539370649220309
10.253042205819897,1.4939155883602075,16.0,2.0,1.0,7.506084411639792,2.0,1.5060844116397925,0.0,7.734788970900519
10.12036362513225,0.06018181256612454,18.518545499471003,1.879636374867751,0.0,7.0,1.0601818125661246,2.0,0.06018181256612454,2.0
9.0,1.0,9.791822301525368,0.6040888492373164,0.6040888492373164,8.208177698474632,2.791822301525367,0.6040888492373164,1.8122665477119493,2.0
9.281651675479257,1.2816516754792573,15.281651675479257,1.2816516754792573,0.2816516754792573,6.2816516754792575,0.5633033509585146,1.7183483245207427,0.0,7.563303350958515
9.387734771270123,1.6122652287298762,12.938673856350619,0.3877347712701238,0.0,7.775469542540248,2.8367956861896286,2.2245304574597524,2.1632043138103714,2.0
9.714412320205943,1.7144123202059438,15.714412320205943,1.7144123202059438,0.7144123202059437,7.0,2.0,1.5711753595881126,0.2855876797940563,7.000886241441606
2.3071244439160496,0.0,17.039313334125925,1.0,3.0,8.30712444391605,1.6535622219580248,1.3464377780419752,1.960686665874075,1.6535622219580248
1.03330229712908,0.3444340990430267,18.0,1.0,3.0,6.655565900956973,4.0,1.3444340990430268,1.03330229712908,2.0
0.40755681459092374,0.5924431854090763,13.962215927045381,1.0,2.2226704437727713,7.0,3.1848863708181527,1.5924431854090764,0.40755681459092374,2.0
12.701017525451462,3.6013567006019485,20.800678350300974,0.19932164969902577,0.0,6.099660824849513,0.09966082484951289,0.19932164969902577,4.501695875752436,2.0
10.009656355251925,1.9951718223740378,14.028969065755774,0.004828177625962327,0.01448453287788709,11.985515467122113,3.9903436447480756,1.8009656355251926,1.0,2.0
9.400416461170828,2.5995835388291724,6.203331689366619,0.5995835388291726,1.1991670776583452,5.400416461170828,2.0,1.5995835388291726,5.0,2.5995835388291724
1.0,0.0,7.382509853969889,0.6382509853969889,3.638250985396989,7.0,2.7234980292060222,1.289399211682409,1.0,2.7234980292060222
9.456953223549522,1.0,8.885761694112619,1.0,0.8857616941126193,8.657285082337857,1.8857616941126194,1.2284766117747614,3.1142383058873806,2.0
2.153423023160327,0.0,13.883557557900819,1.0,3.4232884884198365,8.153423023160327,2.0,1.0,2.153423023160327,2.0
13.0,1.0,15.773925056805549,1.0,1.4521498863889029,8.356449659166708,4.452149886388903,2.7739250568055485,5.0,2.0
0.08452672596178212,0.08452672596178212,17.887297698717624,0.971824424679406,2.915473274038218,7.056351150641188,4.0,1.028175575320594,0.028175575320594004,2.0
3.564260958987807,0.6410652397469517,17.282130479493905,1.0,1.923195719240855,7.0,2.076804280759145,1.0,2.923195719240855,2.0
10.621078280930947,1.5947304297672633,10.973652148836317,1.5947304297672633,0.5947304297672633,2.43161742139642,2.78419128930179,2.4052695702327367,1.6210782809309467,0.8105391404654734
10.0,0.9055760589965687,6.0,1.0,0.0,6.283271823010294,3.7167281769897063,1.0,0.47211970501715683,2.0
0.478928603445549,0.0,21.0,1.0,3.0,8.680714264369634,6.0,1.159642867815183,4.840357132184817,7.882499925293719
0.9714051616405577,0.9714051616405577,19.942810323281115,1.0,2.0285948383594423,0.20016386851609624,4.0,2.9428103232811154,0.0,2.0
0.0,3.6355560193964473,18.0,1.0,2.0911109951508884,6.091110995150888,1.2733329854526643,1.9088890048491118,4.544445024245559,2.0
9.82159157411758,0.0,21.0,1.0,0.0,11.107957870587901,4.657273259294064,1.4929549444705483,3.3568168517648393,2.0
3.0,0.0,21.0,1.0,3.0,6.9725830325513325,5.945166065102664,1.972583032551332,3.890332130205328,2.054833934897336
2.825286651867965,0.9417622172893217,18.0,1.0,3.0,6.058237782710679,4.0,1.9417622172893219,2.825286651867965,2.0
11.531468008677038,0.3123546608819745,14.687645339118026,1.1561773304409872,2.6876453391180255,0.0,4.0,0.3123546608819745,3.375290678236051,1.6876453391180255
2.7893748818203825,2.6840623227305733,18.684062322730572,1.8946874409101913,0.0,7.0,5.7893748818203825,0.10531255908980885,0.10531255908980885,2.0
10.63316773541258,0.31658386770629077,16.467329058349673,1.3668322645874185,0.0,7.0,1.3165838677062909,2.0,0.31658386770629077,2.0
2.606010073747143,0.3939899262528568,14.424040294988572,0.6060100737471432,1.8180302212414297,8.212020147494286,2.0,1.3939899262528568,1.8180302212414297,2.393989926252857
1.0,1.0,18.07800559816178,0.35933519938725966,0.7186703987745193,3.8439888036764422,1.4373407975490387,2.3593351993872598,0.0,2.0
9.942576520597754,1.0,17.827729561793266,1.0,3.0,7.11484695880449,3.942576520597755,1.434454087641347,5.0,4.0
10.441352063813836,2.720676031906918,19.08101404786038,0.639661984046541,0.639661984046541,6.6396619840465405,1.279323968093082,0.639661984046541,5.0,2.0
1.0,1.4298795148849432,17.429879514884945,0.42987951488494336,0.8597590297698867,4.280481940460227,0.8597590297698867,2.0,2.1493975744247167,2.0
9.112903211060615,3.548387155757537,19.0,2.0,0.0,7.0,3.661290366818153,0.22580642212123148,1.7741935778787685,2.0
9.091090295526286,3.0,2.7267291134211424,1.0,1.908909704473714,5.364361182105144,2.182180591052572,2.091090295526286,4.54454852236857,2.908909704473714
18.0,1.0,17.602100580656018,1.0,0.8010502903280095,1.9947485483599527,2.397899419343981,2.8010502903280097,0.0,2.9947485483599525
3.0,1.0,19.025963391424575,1.0,2.2305274564315694,6.256490847856144,3.4870183042877128,2.256490847856144,2.2305274564315694,2.256490847856144
9.31045517525769,2.0,11.57462068728526,0.11492413745705177,0.0,6.114924137457052,2.2298482749141035,1.1149241374570518,5.0,2.0
3.0,0.0,19.738424972081127,1.0,3.0,8.261575027918875,5.158949981387417,1.5794749906937084,2.317899962774834,2.0
8.27205766291224,0.24684890529825132,19.740546715894755,1.7531510947017486,0.0,7.0,1.2468489052982514,2.2468489052982514,0.0,2.2468489052982514
8.526011858998869,0.0,18.0,1.0,3.0,9.309248517625141,4.0,1.6907514823748586,0.6907514823748586,2.0
13.114252466281167,0.1142524662811677,17.0,0.8857475337188323,0.34275739884350287,6.885747533718832,3.7714950674376646,0.1142524662811677,2.657242601156497,2.0
9.298257156376485,1.2982571563764846,11.894771469129454,0.0,0.0,7.596514312752969,4.596514312752969,0.8947714691294539,0.29825715637648464,2.0
11.030476133461566,1.5076190333653914,5.2385714499519125,1.0,0.5076190333653914,9.0,2.4477142899903828,3.2538095166826957,3.5076190333653914,2.7461904833173043
9.009834787744595,1.0196695754891894,15.059008726467567,0.9901652122554053,2.970495636766216,8.970495636766216,2.9901652122554054,2.0098347877445946,5.0,3.980330424510811
9.000549841911967,1.0,14.999266877450712,0.9998167193626778,0.0,7.0,2.0,2.999816719362678,1.0,2.0
6.26564176211468,0.5334797482693314,20.600439244807994,1.4665202517306686,0.0,7.0,1.5334797482693314,2.5334797482693316,0.0,2.5334797482693316
1.0,1.0,20.8265557967861,1.0,2.826555796786098,0.8265557967860978,4.0,3.0,3.3062231871443912,2.826555796786098
9.9902498679212,1.9902498679211995,15.9902498679212,1.9902498679211995,0.9902498679211995,6.990249867921199,1.980499735842399,1.0097501320788005,0.0,8.980499735842399
11.250654220316036,0.0,22.250654220316036,0.0,0.0,6.377289771106124,2.0,1.4986915593679289,0.6253271101580178,2.0
1.4951808298593883,1.0,13.009638340281224,0.25240958507030586,0.25240958507030586,7.0,2.5048191701406117,2.0,0.0,2.747590414929694
10.228466711684366,0.0,19.45693342336873,1.7715332883156336,0.0,7.228466711684367,1.1142333558421833,1.7715332883156336,0.11423335584218319,2.0
9.140899638073126,1.0,12.422698914219378,1.0,1.7182007238537478,6.140899638073126,0.2817992761462522,0.8591003619268739,4.859100361926874,8.436401447707496
11.171549091034693,0.14644363637933666,20.56066909086199,0.14644363637933666,0.14644363637933666,1.8535563636206633,2.0,3.8535563636206636,0.0,2.0
0.588723090307074,2.233830729078778,17.411276909692926,0.41127690969292596,0.8225538193858519,6.0,0.41127690969292596,2.0,2.0563845484646297,2.0
9.126290824607514,1.1262908246075143,14.747418350784972,1.1262908246075143,0.12629082460751417,7.252581649215029,2.2525816492150286,2.6211275261774576,0.8737091753924858,2.0
9.631634732903494,2.368365267096505,2.368365267096505,1.0,1.7894550890321685,5.2105449109678315,2.421089821935663,1.7894550890321685,4.157820356128674,4.26326946580699
3.0,0.0,19.36872315024009,1.0,3.0,6.978766109855947,3.3474892600960358,1.0,0.9787661098559468,3.3474892600960358
11.172063424279418,1.6093121919068607,14.781375616186278,0.3906878080931393,0.3906878080931393,10.046560959534304,4.0,2.268825369711767,2.562751232372557,2.0
1.096677808356186,0.0,21.0,1.0,0.14501671253427884,11.758305479109536,4.096677808356186,1.048338904178093,4.951661095821907,2.0
1.7445503920063845,0.8722751960031923,10.595027156035115,0.0,0.38317441199042346,7.0,2.0,1.8722751960031923,0.0,3.1277248039968075
1.7464738149608572,0.0,21.0,1.0,1.2535261850391428,7.835684123359428,3.671368246718857,2.1643158766405715,2.089210308398571,9.0
8.679360571214175,1.0,15.880426285857215,0.559786857071392,1.320639428785824,6.559786857071392,2.0,0.880426285857216,3.559786857071392,5.880426285857216
